db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,num_tables,total_columns,total_rows,total_numeric_columns,total_categorical_columns,avg_columns_per_table,avg_rows_per_table,avg_numeric_categorical_ratio,avg_unique_vals,max_unique_vals,avg_data_sparsity,num_columns,num_rows,num_numeric_columns,num_categorical_columns,numeric_categorical_ratio,num_selected_columns,num_order_columns,limit_value,syntax_complexity,has_where,has_group_by,has_having,has_order_by,has_limit,has_distinct,has_join,has_subquery,has_union,has_aggregation,query_complexity,text_length,num_tokens,num_words,num_nouns,num_verbs,num_adjectives,num_entities,num_clauses,avg_sentence_length,keyword_score,semantic_complexity,token_prompt_count
data/reduced_db/db_numerical_simple_r_20.sqlite,products,ORDERBY-PROJECT,Project the is_top_seller ordered in ascending order for the table products and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['0', 'Pasta Barilla', 'Food', '466.72', '622', '290299.84', 'No'], ['1', 'iPhone 13', 'Electronics', '325.98', '952', '310332.96', 'Yes'], ['2', 'Penna BIC', 'Stationery', '994.57', '471', '468442.47', 'No'], ['3', 'Laptop Dell', 'Electronics', '428.43', '652', '279336.36', 'No'], ['4', 'Coca Cola', 'Food', '337.48', '778', '262559.44', 'No']]",SELECT `is_top_seller` FROM `products` ORDER BY `is_top_seller` ASC LIMIT 5,0,remove,0.0,0.067,1.0,0.0,1.0,0.0,0.5,1,7,20,0,7,7.0,20.0,0.0,15.285714285714286,20,0.0,7,20,0,7,0.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2206234168052673,109,18,16,4,4,1,2,0,18.0,2,0.1430854201316833,1347
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-SINGLE,"List the top 5 rows from the table `student_performance`, sorted by the column `id` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[0, 'Student_1', 82, 85, 83.5, 'Yes'], [1, 'Student_2', 48, 93, 70.5, 'Yes'], [2, 'Student_3', 52, 58, 55.0, 'Yes'], [3, 'Student_4', 62, 83, 72.5, 'Yes'], [4, 'Student_5', 51, 52, 51.5, 'Yes']]",SELECT * FROM `student_performance` ORDER BY `id` ASC LIMIT 5,0,remove,0.0,0.96,0.96,0.0,1.0,0.0,0.5,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,6,1,5.0,15.3,False,False,False,True,True,False,False,False,False,False,0.2902297283291817,103,24,16,7,3,1,1,0,24.0,4,0.0732432082295417,1131
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-SINGLE,Show the first 5 entries ordered by id in ascending order for the table student_performance,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Student_1', 82, 85, 83.5, 'Yes'], ['Student_2', 48, 93, 70.5, 'Yes'], ['Student_3', 52, 58, 55.0, 'Yes'], ['Student_4', 62, 83, 72.5, 'Yes'], ['Student_5', 51, 52, 51.5, 'Yes']]",SELECT * FROM `student_performance` ORDER BY `id` ASC LIMIT 5,0,remove,0.0,1.0,0.8,0.0,1.0,0.0,0.5,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,6,1,5.0,15.3,False,False,False,True,True,False,False,False,False,False,0.191304466616114,91,16,14,4,3,1,2,0,16.0,2,0.0217783320695161,1125
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Select only the column `english_score` from `student_performance`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[30], [42], [52], [53], [54]]",SELECT `english_score` FROM `student_performance` ORDER BY `english_score` ASC LIMIT 5,0,remove,0.0,0.8,0.8,0.0,1.0,0.8,1.0,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,14.8,False,False,False,True,True,False,False,False,False,False,0.2369915718078613,124,24,15,4,4,1,2,0,12.0,3,0.1897892951965332,1133
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Select only the column `english_score` from `student_performance`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[97], [95], [93], [91], [89]]",SELECT `english_score` FROM `student_performance` ORDER BY `english_score` DESC LIMIT 5,0,remove,0.0,0.2,0.2,0.0,1.0,0.2,1.0,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,14.8,False,False,False,True,True,False,False,False,False,False,0.2373099763393402,125,24,15,4,4,1,2,0,12.0,3,0.1952494084835052,1133
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Select only the column `id` from `student_performance`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1], [2], [3], [4], [5]]",SELECT `id` FROM `student_performance` ORDER BY `id` ASC LIMIT 5,0,remove,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,12.8,False,False,False,True,True,False,False,False,False,False,0.2508899538199107,113,25,17,6,4,1,2,0,12.5,3,0.1980821788311004,1132
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Select only the column `id` from `student_performance`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[20], [19], [18], [17], [16]]",SELECT `id` FROM `student_performance` ORDER BY `id` DESC LIMIT 5,0,remove,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,12.8,False,False,False,True,True,False,False,False,False,False,0.2513655393759409,114,25,17,6,4,1,2,0,12.5,3,0.2074718177318573,1132
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Select only the column `average_score` from `student_performance`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[43.5], [45.5], [51.0], [51.5], [52.0]]",SELECT `average_score` FROM `student_performance` ORDER BY `average_score` ASC LIMIT 5,0,remove,0.0,0.2,0.25,0.0,1.0,0.25,1.0,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,14.8,False,False,False,True,True,False,False,False,False,True,0.2526435894012451,124,24,15,4,4,1,2,0,12.0,4,0.2060897350311279,1133
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Select only the column `pass_status` from `student_performance`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Fail'], ['Fail'], ['Fail'], ['Fail'], ['Pass']]",SELECT `pass_status` FROM `student_performance` ORDER BY `pass_status` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,12.8,False,False,False,True,True,False,False,False,False,False,0.2429935543060302,122,24,15,5,4,1,2,0,12.0,3,0.2198388576507568,1133
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Select only the column `pass_status` from `student_performance`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Pass'], ['Pass'], ['Pass'], ['Pass'], ['Pass']]",SELECT `pass_status` FROM `student_performance` ORDER BY `pass_status` DESC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,12.8,False,False,False,True,True,False,False,False,False,False,0.2433161991119385,123,24,15,5,4,1,2,0,12.0,3,0.2254049777984619,1133
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Project the id ordered in ascending order for the table student_performance and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1, 'Student_1', 82, 85, 83.5, 'Yes'], [2, 'Student_2', 48, 93, 70.5, 'Yes'], [3, 'Student_3', 52, 58, 55.0, 'Yes'], [4, 'Student_4', 62, 83, 72.5, 'Yes'], [5, 'Student_5', 51, 52, 51.5, 'Yes']]",SELECT `id` FROM `student_performance` ORDER BY `id` ASC LIMIT 5,0,remove,0.0,0.2,1.0,0.0,1.0,0.0,0.5,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,12.8,False,False,False,True,True,False,False,False,False,False,0.2272380344410737,109,19,17,5,4,1,2,0,19.0,2,0.02511752769351,1128
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Project the pass_status ordered in ascending order for the table student_performance and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Fail'], ['Fail'], ['Fail'], ['Fail'], ['Fail']]",SELECT `pass_status` FROM `student_performance` ORDER BY `pass_status` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,12.8,False,False,False,True,True,False,False,False,False,False,0.2210555437386036,118,18,15,5,4,1,2,0,18.0,2,0.0063885934650897,1129
data/reduced_db/db_numerical_simple_r_20.sqlite,student_performance,ORDERBY-PROJECT,Project the pass_status ordered in descending order for the table student_performance and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[16, 'Student_17', 90, 92, 91.0, 'Pass'], [19, 'Student_20', 84, 75, 79.5, 'Pass'], [18, 'Student_19', 78, 69, 73.5, 'Pass'], [13, 'Student_14', 81, 76, 78.5, 'Pass'], [6, 'Student_7', 76, 84, 80.0, 'Pass']]",SELECT `pass_status` FROM `student_performance` ORDER BY `pass_status` DESC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,6,20,4,2,6.0,20.0,2.0,16.0,20,0.0,6,20,4,2,2.0,1,1,5.0,12.8,False,False,False,True,True,False,False,False,False,False,0.2214507463216782,119,18,15,5,4,1,2,0,18.0,2,0.013768658041954,1129
data/reduced_db/db_numerical_simple_r_20.sqlite,BMI,ORDERBY-SINGLE,"List the top 5 rows from the table `BMI`, sorted by the column `BMI` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['3', 'David', '1.74', '116.2', 'High', '38.37'], ['4', 'Emma', '1.56', '117.4', 'High', '47.71'], ['5', 'Frank', '1.56', '105.6', 'High', '43.29'], ['13', 'Nina', '1.58', '113.2', 'High', '45.17'], ['15', 'Paul', '1.57', '94.7', 'High', '38.24']]",SELECT * FROM `BMI` ORDER BY `BMI` DESC LIMIT 5,0,remove,0.0,0.8,0.833,0.0,1.0,0.0,0.5,1,6,20,0,6,6.0,20.0,0.0,16.166666666666668,20,0.0,6,20,0,6,0.0,6,1,5.0,14.3,False,False,False,True,True,False,False,False,False,False,0.2530525552074114,89,23,16,4,3,1,3,0,23.0,3,0.0871472135186195,1173
data/reduced_db/db_numerical_simple_r_20.sqlite,BMI,ORDERBY-SINGLE,Show the first 5 entries ordered by height_m in descending order for the table BMI,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['5', 'Frank', '105.6', '43.4', 'High', '1.95'], ['4', 'Emma', '117.4', '48.2', 'High', '1.83'], ['13', 'Nina', '113.2', '45.3', 'High', '1.78'], ['15', 'Paul', '94.7', '38.4', 'High', '1.75'], ['3', 'David', '116.2', '38.4', 'High', '1.73']]",SELECT * FROM `BMI` ORDER BY `height_m` DESC LIMIT 5,0,remove,0.0,0.04,0.038,0.0,1.0,0.0,0.5,1,6,20,0,6,6.0,20.0,0.0,16.166666666666668,20,0.0,6,20,0,6,0.0,6,1,5.0,14.3,False,False,False,True,True,False,False,False,False,False,0.1696492711424827,82,15,13,4,3,1,3,0,15.0,1,0.0362317785620689,1168
data/reduced_db/db_numerical_simple_r_20.sqlite,BMI,ORDERBY-SINGLE,Show the first 5 entries ordered by BMI in descending order for the table BMI,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['3', 'David', '1.74', '116.2', 'High', '38.37'], ['4', 'Emma', '1.56', '117.4', 'High', '47.95'], ['5', 'Frank', '1.56', '105.6', 'High', '43.29'], ['13', 'Nina', '1.58', '113.2', 'High', '45.17'], ['15', 'Paul', '1.57', '94.7', 'High', '38.24']]",SELECT * FROM `BMI` ORDER BY `BMI` DESC LIMIT 5,0,remove,0.0,0.8,0.833,0.0,1.0,0.0,0.5,1,6,20,0,6,6.0,20.0,0.0,16.166666666666668,20,0.0,6,20,0,6,0.0,6,1,5.0,14.3,False,False,False,True,True,False,False,False,False,False,0.1629592705190181,77,15,14,3,3,1,4,0,15.0,1,0.0064817629754543,1167
data/reduced_db/db_numerical_simple_r_20.sqlite,BMI,ORDERBY-PROJECT,Select only the column `height_m` from `BMI`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1.54], [1.59], [1.61], [1.63], [1.65]]",SELECT `height_m` FROM `BMI` ORDER BY `height_m` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,6,20,0,6,6.0,20.0,0.0,16.166666666666668,20,0.0,6,20,0,6,0.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2191807196617126,103,24,16,4,4,1,3,0,12.0,2,0.1720179915428161,1175
data/reduced_db/db_numerical_simple_r_20.sqlite,BMI,ORDERBY-PROJECT,Select only the column `BMI` from `BMI`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `BMI` FROM `BMI` ORDER BY `BMI` ASC LIMIT 5,3,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,20,0,6,6.0,20.0,0.0,16.166666666666668,20,0.0,6,20,0,6,0.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2154330580711365,98,24,17,3,4,1,4,0,12.0,2,0.2158264517784118,1174
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-SINGLE,"List the top 5 rows from the table `energy_consumption`, sorted by the column `id` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0, 'Family_1', 987, 33, 0.28, 29.91, 276.36], [1, 'Family_2', 1248, 27, 0.25, 46.22, 312.0], [2, 'Family_3', 1123, 32, 0.22, 35.09, 247.06], [3, 'Family_4', 1108, 29, 0.27, 38.21, 299.16], [4, 'Family_5', 1465, 30, 0.25, 48.83, 366.25]]",SELECT * FROM `energy_consumption` ORDER BY `id` ASC LIMIT 5,0,remove,0.0,0.971,0.971,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,7,1,5.0,14.8,False,False,False,True,True,False,False,False,False,True,0.2896569118022919,102,24,16,6,3,1,1,0,24.0,4,0.1864227950572967,1361
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-SINGLE,"List the top 5 rows from the table `energy_consumption`, sorted by the column `id` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[19, 'Family_20', 1346, 32, 0.24, 42.06, 323.04], [18, 'Family_19', 1201, 28, 0.34, 42.89, 408.34], [17, 'Family_18', 849, 31, 0.33, 27.39, 280.17], [16, 'Family_17', 1542, 34, 0.21, 45.35, 323.82], [15, 'Family_16', 2032, 32, 0.35, 63.5, 711.2]]",SELECT * FROM `energy_consumption` ORDER BY `id` DESC LIMIT 5,0,remove,0.0,0.971,0.971,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,7,1,5.0,14.8,False,False,False,True,True,False,False,False,False,True,0.2900823972702027,103,24,16,6,3,1,1,0,24.0,4,0.1945599317550659,1361
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-SINGLE,Show the first 5 entries ordered by id in ascending order for the table energy_consumption,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0, 'Family_1', 987, 33, 0.28, 29.91, 276.36], [1, 'Family_2', 1248, 27, 0.25, 46.22, 312.0], [2, 'Family_3', 1123, 32, 0.22, 35.09, 247.06], [3, 'Family_4', 1108, 29, 0.27, 38.21, 299.16], [4, 'Family_5', 1465, 30, 0.25, 48.83, 366.25]]",SELECT * FROM `energy_consumption` ORDER BY `id` ASC LIMIT 5,0,remove,0.0,0.971,0.971,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,7,1,5.0,14.8,False,False,False,True,True,False,False,False,False,True,0.1879246178468068,90,16,14,3,3,1,2,0,16.0,2,0.0647821128368377,1355
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-ADVANCED,"Compute the sum of the columns id, household_name for each row in `energy_consumption`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[7, 'Family_8', 810, 30, 0.28, 27.0, 226.8], [13, 'Family_14', 899, 25, 0.34, 35.96, 305.66], [14, 'Family_15', 862, 27, 0.28, 31.93, 241.36], [17, 'Family_18', 849, 31, 0.33, 27.39, 280.17], [0, 'Family_1', 987, 33, 0.28, 29.91, 276.36]]",SELECT * FROM `energy_consumption` ORDER BY `id` + `household_name` ASC LIMIT 5,0,remove,0.0,0.25,0.235,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,7,2,5.0,15.1,False,False,False,True,True,False,False,False,False,True,0.2964606270949046,161,34,26,7,2,1,2,0,17.0,4,0.1673490107059478,1372
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-ADVANCED,"Compute the sum of the columns id, household_name for each row in `energy_consumption`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[20, 'Family_20', 1346, 32, 0.24, 42.06, 323.04, 64], [19, 'Family_19', 1201, 28, 0.34, 42.89, 408.34, 63], [18, 'Family_18', 849, 31, 0.33, 27.39, 280.17, 62], [17, 'Family_17', 1542, 34, 0.21, 45.35, 323.82, 61], [16, 'Family_16', 2032, 32, 0.35, 63.5, 711.2, 60]]",SELECT * FROM `energy_consumption` ORDER BY `id` + `household_name` DESC LIMIT 5,0,remove,0.0,0.872,1.0,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,7,2,5.0,15.1,False,False,False,True,True,False,False,False,False,True,0.3018563209692637,162,34,26,6,3,1,2,0,17.0,4,0.1747413575649261,1372
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-PROJECT,Select only the column `id` from `energy_consumption`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `id` FROM `energy_consumption` ORDER BY `id` ASC LIMIT 5,3,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2495911136786143,112,25,17,5,4,1,2,0,12.5,3,0.2931111752986908,1362
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-PROJECT,Select only the column `id` from `energy_consumption`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `id` FROM `energy_consumption` ORDER BY `id` DESC LIMIT 5,3,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2498875443617503,113,25,17,5,4,1,2,0,12.5,3,0.2980219423770904,1362
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-PROJECT,Select only the column `avg_daily_kwh` from `energy_consumption`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[69.7290322580645], [62.6774193548387], [58.9634146341463], [56.9666666666667], [55.7741935483871]]",SELECT `avg_daily_kwh` FROM `energy_consumption` ORDER BY `avg_daily_kwh` DESC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2365834015846252,124,24,15,3,4,1,3,0,12.0,3,0.3045850396156311,1365
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-PROJECT,Select only the column `total_cost` from `energy_consumption`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[251.92], [264.28], [274.96], [299.84], [313.44]]",SELECT `total_cost` FROM `energy_consumption` ORDER BY `total_cost` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2570271196365357,120,24,15,4,4,1,2,0,12.0,4,0.3256779909133911,1363
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-PROJECT,Select only the column `total_cost` from `energy_consumption`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[786.94], [764.28], [742.48], [693.12], [682.59]]",SELECT `total_cost` FROM `energy_consumption` ORDER BY `total_cost` DESC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2572237840652466,121,24,15,4,4,1,2,0,12.0,4,0.3280946016311645,1363
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-PROJECT,Project the id ordered in ascending order for the table energy_consumption and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0, 'Family_1', 987, 33, 0.28, 29.91, 276.36], [1, 'Family_2', 1248, 27, 0.25, 46.22, 312.0], [2, 'Family_3', 1123, 32, 0.22, 35.09, 247.06], [3, 'Family_4', 1108, 29, 0.27, 38.21, 299.16], [4, 'Family_5', 1465, 30, 0.25, 48.83, 366.25]]",SELECT `id` FROM `energy_consumption` ORDER BY `id` ASC LIMIT 5,0,remove,0.0,0.118,0.8,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2234792156895002,108,19,17,4,4,1,2,0,19.0,2,0.0586470589041709,1358
data/reduced_db/db_numerical_simple_r_20.sqlite,energy_consumption,ORDERBY-PROJECT,Project the id ordered in descending order for the table energy_consumption and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[19, 'Family_20', 1346, 32, 0.24, 42.06, 323.04], [18, 'Family_19', 1201, 28, 0.34, 42.89, 408.34], [17, 'Family_18', 849, 31, 0.33, 27.39, 280.17], [16, 'Family_17', 1542, 34, 0.21, 45.35, 323.82], [15, 'Family_16', 2032, 32, 0.35, 63.5, 711.2]]",SELECT `id` FROM `energy_consumption` ORDER BY `id` DESC LIMIT 5,0,remove,0.0,0.118,0.8,0.0,1.0,0.0,0.5,1,7,20,6,1,7.0,20.0,6.0,17.285714285714285,20,0.0,7,20,6,1,6.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2238591661890348,109,19,17,4,4,1,2,0,19.0,2,0.0656458213925361,1358
data/reduced_db/db_numerical_simple_r_20.sqlite,financial,ORDERBY-SINGLE,"List the top 5 rows from the table `financial`, sorted by the column `income` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['3', 'David', '1791', '2451', '57.8%', 'Low', '4130'], ['9', 'Jack', '1198', '2495', '67.6%', 'Low', '3693'], ['7', 'Helen', '2136', '2021', '48.6%', 'Low', '4410'], ['1', 'Bob', '2353', '5539', '70.2%', 'Low', '7884'], ['18', 'Steve', '2207', '6319', '74.1%', 'Low', '8519']]",SELECT * FROM `financial` ORDER BY `income` ASC LIMIT 5,0,remove,0.0,0.226,0.219,0.0,1.0,0.2,0.5,1,7,20,0,7,7.0,20.0,0.0,17.571428571428573,20,0.0,7,20,0,7,0.0,7,1,5.0,14.8,False,False,False,True,True,False,False,False,False,False,0.2560631524542967,97,23,16,5,3,2,1,0,23.0,3,0.017412144690752,1268
data/reduced_db/db_numerical_simple_r_20.sqlite,financial,ORDERBY-PROJECT,Select only the column `income` from `financial`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `income` FROM `financial` ORDER BY `income` ASC LIMIT 5,3,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,20,0,7,7.0,20.0,0.0,17.571428571428573,20,0.0,7,20,0,7,0.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2189364494800567,107,24,17,4,4,2,2,0,12.0,2,0.155911237001419,1269
data/reduced_db/db_numerical_simple_r_20.sqlite,financial,ORDERBY-PROJECT,Select only the column `income` from `financial`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['8054'], ['8664'], ['7892'], ['7780'], ['7085']]",SELECT `income` FROM `financial` ORDER BY `income` DESC LIMIT 5,0,remove,0.0,0.2,0.2,0.0,1.0,0.2,1.0,1,7,20,0,7,7.0,20.0,0.0,17.571428571428573,20,0.0,7,20,0,7,0.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2193495145320892,108,24,17,4,4,2,2,0,12.0,2,0.1637378633022308,1269
data/reduced_db/db_numerical_simple_r_20.sqlite,logistics_delivery,ORDERBY-SINGLE,"List the top 5 rows from the table `logistics_delivery`, sorted by the column `id` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0, 'Driver_1', 149, 23, 2.5, 29.3, 59.6, 5.09, 0.154], [1, 'Driver_2', 210, 35, 1.9, 25.4, 110.5, 8.27, 0.167], [2, 'Driver_3', 293, 13, 3.7, 14.2, 79.2, 20.63, 0.044], [3, 'Driver_4', 115, 71, 5.8, 17.7, 19.8, 6.5, 0.617], [4, 'Driver_5', 152, 67, 3.5, 29.5, 43.4, 5.15, 0.441]]",SELECT * FROM `logistics_delivery` ORDER BY `id` ASC LIMIT 5,0,remove,0.0,0.978,0.978,0.0,1.0,0.0,0.5,1,9,20,8,1,9.0,20.0,8.0,18.88888888888889,20,0.0,9,20,8,1,8.0,9,1,5.0,15.8,False,False,False,True,True,False,False,False,False,False,0.2745607197403907,102,24,16,7,3,1,1,0,24.0,3,0.0590179935097694,1668
